helm,permeability
"PEPTIDE1{X534.G.Y.P.X822.X305.X1004}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.42667542
"PEPTIDE1{X302.P.X2461.L.L.F.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.01282876
"PEPTIDE1{X786.X232.R.F.Aze.F.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.12736162
"PEPTIDE1{Q.X2432.R.G.X314.am_G.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.25324329
"PEPTIDE1{X3011.X2432.Y.X233.P.R.X956}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.84662539
"PEPTIDE1{R.G.P.Y.X1540.A.X1029}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.00432541
"PEPTIDE1{Y.G.G.G.Y.dHph.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.28052098
"PEPTIDE1{L.X612.Y.G.X2465.F.X490}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.34735842
"PEPTIDE1{G.X1811.G.X956.L.R.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.52874714
"PEPTIDE1{Q.R.P.P.Aze.Q.X956}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.73888582
"PEPTIDE1{P.X2432.G.X631.Y.F.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.16968167
"PEPTIDE1{Y.G.X1989.Q.X956.X2432.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.34558210
"PEPTIDE1{X255.X2432.G.dP.X1004.G.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.04063266
"PEPTIDE1{L.P.X880.G.R.F.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.21744050
"PEPTIDE1{P.Q.X314.X7.X1664.X822.X2327}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.50374624
"PEPTIDE1{P.R.G.X233.F.G.X1693}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.68738693
"PEPTIDE1{Aze.Q.G.X591.X201.X2258.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.01768569
"PEPTIDE1{Mono27.Q.F.X2830.Y.X1811.X6}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-8.79545811
"PEPTIDE1{X946.X956.X2364.X425.P.Q.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.34684746
"PEPTIDE1{G.X1777.Q.F.Y.X2432.(N->O)Tyr}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.28384009
"PEPTIDE1{Y.A.R.dP.F.P.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.78020379
"PEPTIDE1{G.P.F.Q.X11.X1918.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.97821123
"PEPTIDE1{P.X11.X299.Trp(7-Br).G.X1457.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.94327560
"PEPTIDE1{F.G.Q.L.d(N->O)aIle.X1941.X631}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.02748646
"PEPTIDE1{G.G.Y.Q.X786.F.X2037}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.47812222
"PEPTIDE1{R.Mono51.R.Y.X7.X946.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.76337232
"PEPTIDE1{X277.X956.G.Y.X956.X2577.Bal}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.90519374
"PEPTIDE1{G.X1811.R.X490.X671.X1699.X1588}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.75954846
"PEPTIDE1{X534.X1913.Q.X195.X1788.F.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.66206757
"PEPTIDE1{G.X529.R.X1664.meW.Q.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.22137779
"PEPTIDE1{X1004.X233.X2754.Q.X946.X1038.X2285}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.10544738
"PEPTIDE1{X1457.Q.L.Q.Y.R.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.92790060
"PEPTIDE1{Me_3-Pal.dHpr.F.X1918.P.X956.(N->O)Tyr}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.52782133
"PEPTIDE1{X2258.X956.P.dP.R.X1004.dP}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.00151512
"PEPTIDE1{P.L.Q.X7.Q.Y.Mono16}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.12828459
"PEPTIDE1{R.G.R.dP.G.X1811.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.73229444
"PEPTIDE1{Y.Y.X1699.X1837.X233.Y.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.49433369
"PEPTIDE1{Y.Q.X1877.G.X2283.X946.dD}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.53767488
"PEPTIDE1{P.Q.Y.X2328.F.Q.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.63536168
"PEPTIDE1{R.F.Q.P.L.Y.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.82663343
"PEPTIDE1{X2461.Q.G.G.Mono19.X956.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.51426967
"PEPTIDE1{R.R.A.G.G.F.X1548}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.35788877
"PEPTIDE1{R.X7.X1432.X2432.Y.A.X2577}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.43463427
"PEPTIDE1{lalloHyp.Y.Y.X2432.X375.L.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.76268501
"PEPTIDE1{Q.G.X46.Y.F.L.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.03475088
"PEPTIDE1{G.F.P.X233.Y.X305.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.61141591
"PEPTIDE1{X1664.X822.Mono50.G.Y.X2432.X785}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.50881875
"PEPTIDE1{Q.X956.X591.F.P.X2432.X1661}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.74871173
"PEPTIDE1{R.A.Y.Q.R.X1513.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.12261708
"PEPTIDE1{X2432.Q.dHpr.A.X699.X2432.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.87313301
"PEPTIDE1{G.Y.X2285.X956.Y.X7.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.28768616
"PEPTIDE1{F.P.Q.P.R.X1956.X1393}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.79585512
"PEPTIDE1{G.X2461.G.R.P.Q.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.12432082
"PEPTIDE1{R.X631.Q.X785.Mono106.X305.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.29163799
"PEPTIDE1{G.Mono50.L.X1788.X1664.G.X1811}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-8.26871165
"PEPTIDE1{Q.X2432.F.X981.X956.X204.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.49245334
"PEPTIDE1{G.X255.L.F.Q.Cha.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.65666456
"PEPTIDE1{F.X255.X956.Q.X2432.X1395.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.39616194
"PEPTIDE1{Q.Y.F.F.R.Y.X1004}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.37814356
"PEPTIDE1{Phe(CHF2).G.G.X1410.X49.X956.X2403}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.14317091
"PEPTIDE1{Q.X2432.X375.X3004.G.Y.X302}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.76465800
"PEPTIDE1{F.P.X2048.Mono19.P.Q.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.04660528
"PEPTIDE1{Y.am_G.dP.X956.X945.F.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.81129567
"PEPTIDE1{L.X897.X702.Q.X2432.F.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.02503985
"PEPTIDE1{G.F.G.X232.X569.X1432.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.04068577
"PEPTIDE1{X1811.G.dP.P.X49.Q.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-8.14857817
"PEPTIDE1{L.Q.G.X1350.P.L.X591}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.37799003
"PEPTIDE1{X956.G.Q.Q.G.G.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.13853083
"PEPTIDE1{P.Y.Y.L.X1010.X930.meW}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.05526191
"PEPTIDE1{X1811.dHpr.P.A.F.(N->O)Val.X1800}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.38980890
"PEPTIDE1{G.P.Mono50.Q.X2432.F.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.14186354
"PEPTIDE1{Q.Q.X233.X822.X2285.Y.X956}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.21228163
"PEPTIDE1{Y.Aze.G.X2461.dHpr.dL.X930}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.15619429
"PEPTIDE1{F.X905.X305.G.Y.R.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.60435257
"PEPTIDE1{G.X2461.Q.Q.X1004.G.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.77549916
"PEPTIDE1{X786.Q.R.X683.Q.G.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.64358213
"PEPTIDE1{G.X2432.Q.G.X46.G.X11}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.94328652
"PEPTIDE1{A.X2577.Q.G.X946.Q.X2283}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.95234810
"PEPTIDE1{X956.X534.X956.G.X1874.G.X577}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.04755262
"PEPTIDE1{F.(N->O)Tyr.X2432.F.(N->O)Tyr.X255.X786}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.52859081
"PEPTIDE1{G.X1395.Q.X261.(N->O)Tyr.X569.X1971}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.80694480
"PEPTIDE1{X375.G.X1004.F.Q.X2258.A}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.00718923
"PEPTIDE1{G.X2432.F.Q.G.F.dHpr}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.96670366
"PEPTIDE1{Y.X1004.X2432.X1895.F.X1956.X6}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.17973275
"PEPTIDE1{R.dR.Q.X2432.X2432.G.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.52956914
"PEPTIDE1{F.X702.P.G.X822.X2432.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.38159584
"PEPTIDE1{P.dHpr.X2577.Q.X1811.Q.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.98076133
"PEPTIDE1{P.Y.G.P.X1457.F.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.30836572
"PEPTIDE1{X1664.F.G.X233.Y.X49.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.96858042
"PEPTIDE1{Q.L.X1213.Q.X391.G.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.98890009
"PEPTIDE1{X204.F.meD.X670.F.F.A}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.61534364
"PEPTIDE1{P.X683.G.R.Y.R.Phe(CHF2)}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.49656144
"PEPTIDE1{X1664.X956.X2391.dP.dP.Y.(N->O)Val}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.67530980
"PEPTIDE1{P.X1004.G.G.G.A.X375}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.11681748
"PEPTIDE1{Y.X2432.Q.G.F.G.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.01369797
"PEPTIDE1{Y.Aze.Q.X2432.Me_dOrn.X1777.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.74667941
"PEPTIDE1{X591.X49.L.Q.G.Q.dD}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.12546889
"PEPTIDE1{dP.X233.meL.dNle.L.X956.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.60452752
"PEPTIDE1{G.X1921.Q.dNle.dP.X1693.X1664}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.43406277
"PEPTIDE1{X1664.P.dP.L.X490.A.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.64483767
"PEPTIDE1{G.X3011.P.HOCOCH2_Bal.X1395.dP.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.85461912
"PEPTIDE1{G.G.X591.G.X2669.Y.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.30921374
"PEPTIDE1{X2048.X3011.G.X2433.G.F.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.15207540
"PEPTIDE1{Q.P.Aze.Q.dP.P.dD}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.61461956
"PEPTIDE1{Q.Y.X7.Q.P.Q.dHpr}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.84832587
"PEPTIDE1{G.X255.Mono19.X2461.X2432.P.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.73802121
"PEPTIDE1{X1432.X981.X2432.G.R.Q.d(N->O)Gly(allyl)}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.69275430
"PEPTIDE1{P.G.X1393.Q.X946.G.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.11392324
"PEPTIDE1{Q.X2489.X956.X2432.L.X1004.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.16223935
"PEPTIDE1{G.Q.Q.L.X956.R.Bal}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.09916142
"PEPTIDE1{X1664.X878.X7.G.Mono106.F.X1206}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.76095607
"PEPTIDE1{Q.Y.X2830.X1010.R.G.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.97231455
"PEPTIDE1{X2432.Y.dHpr.X683.Mono51.G.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.45579551
"PEPTIDE1{G.Mono50.X1895.Y.X375.A.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.44239891
"PEPTIDE1{Q.Mono106.X2432.G.P.Q.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.15824593
"PEPTIDE1{Q.X652.A.R.X1395.L.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.38632280
"PEPTIDE1{Q.Q.Q.P.X2328.X261.X1813}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.56791100
"PEPTIDE1{Q.Y.G.Y.L.L.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.00893728
"PEPTIDE1{X490.P.2-Pal.Q.R.X136.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.52766584
"PEPTIDE1{P.X425.F.G.Y.Q.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.62022536
"PEPTIDE1{P.X425.Y.P.dP.X1540.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.35612277
"PEPTIDE1{F.Q.P.F.X956.X233.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.88147360
"PEPTIDE1{L.X255.Q.X591.F.G.Cit}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.14833942
"PEPTIDE1{X2432.Y.L.X2432.X49.X1004.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.79728413
"PEPTIDE1{G.X425.Q.X981.X7.X2432.dP}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.85854090
"PEPTIDE1{dPhe(2-F).P.R.dP.X946.(N->O)Val.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.86500578
"PEPTIDE1{F.Q.X113.F.dNle.X2432.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.91093065
"PEPTIDE1{X255.A.L.Aze.X1664.P.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.85657265
"PEPTIDE1{G.Cit.L.(N->O)Val.X1788.X956.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.84293902
"PEPTIDE1{X3004.L.Q.X2328.F.X233.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.06617098
"PEPTIDE1{Y.P.Y.P.G.X1010.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.65724648
"PEPTIDE1{F.G.L.Mono19.F.dP.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.08840723
"PEPTIDE1{P.X2432.G.F.X490.F.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.30162990
"PEPTIDE1{X1004.G.X1798.Y.P.F.X1956}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.10268724
"PEPTIDE1{Q.X1811.R.X659.X1004.P.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-8.20744231
"PEPTIDE1{G.X2577.X2432.X255.X7.X7.X2791}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.19867429
"PEPTIDE1{X299.R.X612.X1664.R.X2328.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.16125432
"PEPTIDE1{Y.Q.2-Pal.Q.X1020.X702.X577}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.62520258
"PEPTIDE1{Cha.Y.F.G.X1811.Mono36.X591}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.50194068
"PEPTIDE1{G.F.X1010.X1971.X1010.Q.Mono31}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.53629688
"PEPTIDE1{P.X2285.Mono19.X425.Y.X956.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.01004465
"PEPTIDE1{X504.Mono106.R.X709.F.Aze.X2328}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.29903745
"PEPTIDE1{Q.dP.Mono51.F.F.X425.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.19948429
"PEPTIDE1{R.R.L.Aze.R.R.Mono60}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.87135999
"PEPTIDE1{F.R.G.L.A.Q.X1918}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.20023790
"PEPTIDE1{Trp(7-Br).X1004.X305.L.X631.X255.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.81836064
"PEPTIDE1{X2574.Cit.Y.P.X81.X425.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.39445481
"PEPTIDE1{dPhe(2-F).R.dPhe(2-F).dHpr.P.P.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.63876577
"PEPTIDE1{G.Mono31.F.X189.P.G.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.23504457
"PEPTIDE1{dP.X425.X1918.Q.G.X956.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.15967818
"PEPTIDE1{Y.X1788.dP.Q.dP.Y.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.40361552
"PEPTIDE1{G.A.X2432.Q.G.X591.X591}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.64684649
"PEPTIDE1{P.F.R.F.Q.Y.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.94146515
"PEPTIDE1{X7.P.X277.A.F.R.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.08327960
"PEPTIDE1{Y.F.X2258.X946.Q.Y.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.74973190
"PEPTIDE1{F.X577.Q.G.R.P.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.04999484
"PEPTIDE1{G.X1802.X2432.L.P.X2432.X1788}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.50770032
"PEPTIDE1{F.X2432.G.R.meW.X490.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.53261117
"PEPTIDE1{Y.X591.X946.G.G.Mono105.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.19867295
"PEPTIDE1{X2203.X2501.Q.Mono50.Y.X956.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.46603286
"PEPTIDE1{Mono107.Q.L.Mono19.G.R.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.14137575
"PEPTIDE1{X709.R.G.Q.P.Y.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.98601975
"PEPTIDE1{X6.P.X612.X375.Mono19.X49.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.18667326
"PEPTIDE1{R.G.P.G.Mono50.F.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.26282521
"PEPTIDE1{G.G.X2258.G.F.X1811.A}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.48588730
"PEPTIDE1{Y.X2461.G.Q.Y.Q.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.20326211
"PEPTIDE1{Cit.X905.X3004.Q.Q.Q.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.37236598
"PEPTIDE1{X261.X490.G.F.Y.X46.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.14595756
"PEPTIDE1{F.X1811.R.X786.X2328.L.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.78579314
"PEPTIDE1{Y.A.P.F.G.Y.X2577}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.02105041
"PEPTIDE1{Y.X1588.X1395.X7.X1010.X2577.X930}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.23561557
"PEPTIDE1{G.Y.G.G.X2432.R.X569}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.35081442
"PEPTIDE1{Q.X233.dP.X956.Mono19.Y.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.08040360
"PEPTIDE1{A.X1811.G.X577.X725.G.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.36867868
"PEPTIDE1{P.d(N->O)aIle.Y.Y.G.X1811.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.33595809
"PEPTIDE1{Hpr.P.Hpr.F.R.X6.X1664}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.54466796
"PEPTIDE1{X314.X1004.Q.X956.F.X425.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.28761385
"PEPTIDE1{G.Q.Q.Y.X255.d(N->O)Gly(allyl).P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.08788001
"PEPTIDE1{R.X2432.Q.X1895.X1004.X2793.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.60077140
"PEPTIDE1{lalloHyp.dP.X2710.X1800.X305.Trp(7-Br).G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.55531075
"PEPTIDE1{G.G.R.X612.F.Q.dP}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.19622064
"PEPTIDE1{G.F.Q.Y.L.X2432.X631}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.07977664
"PEPTIDE1{Q.R.Q.G.am_G.L.X1004}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.24074528
"PEPTIDE1{2-Pal.Q.X1956.X1918.P.R.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.76523689
"PEPTIDE1{Y.F.dHpr.P.P.R.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.22187097
"PEPTIDE1{Q.G.X2031.X204.d(N->O)Gly(allyl).dP.Pro(4-F2)}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.06545466
"PEPTIDE1{X2166.G.(N->O)Val.P.G.A.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.93643595
"PEPTIDE1{F.X663.X297.Mono51.X11.R.X946}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.51009556
"PEPTIDE1{R.X1869.L.X591.X11.X375.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.34437545
"PEPTIDE1{G.dHpr.X2432.X375.X126.L.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.57705423
"PEPTIDE1{R.R.X1350.X2432.meW.Y.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.59978339
"PEPTIDE1{P.A.L.X1895.X956.F.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.99139015
"PEPTIDE1{R.X255.G.Q.G.X232.X302}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.79428378
"PEPTIDE1{X824.X81.G.R.X619.X1029.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.27505423
"PEPTIDE1{L.X2432.X490.F.A.Aze.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.27858654
"PEPTIDE1{Q.Q.X612.L.P.Phe(CHF2).Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.77527681
"PEPTIDE1{G.X1772.X591.Y.homoPhe_4CF3_3Cl.Q.dS}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.97405490
"PEPTIDE1{Y.X2432.G.X2577.X2830.Q.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.16242804
"PEPTIDE1{P.X233.Mono19.L.Y.X2432.dP}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.63757332
